image_path,label
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\2896.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2876.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\4763.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1221.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\507.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5227.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3368.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1242.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\2081.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\665.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\1691.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\4247.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3380.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\270.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1603.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1017.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3063.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3358.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2461.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\1413.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\3549.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3590.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\1221.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6181.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\7360.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3506.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\475.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4509.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\6112.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1298.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1802.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\5007.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\1838.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\7549.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\1039.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2549.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\7456.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\796.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1924.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3848.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\482.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3327.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\1568.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3141.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\9388.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\10521.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\934.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3480.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\6031.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7411.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6852.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\2032.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2602.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7657.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\10016.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\896.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\596.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\3082.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3563.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6021.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1716.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1351.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\2713.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\3696.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\1266.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\1711.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\2426.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2193.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\489.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3737.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\1402.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\4626.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5604.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\951.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\256.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3479.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\1856.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1071.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\1340.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3994.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1102.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\3850.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2354.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7487.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\5112.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7179.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\298.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2458.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3434.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2090.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\8085.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1558.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1733.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\4802.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\2399.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4694.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2727.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7769.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3346.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\5678.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\6797.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2155.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3283.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1047.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3766.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\759.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3887.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\2022.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5618.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2713.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\2291.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\9488.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5319.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\4731.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\3123.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\10464.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\193.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1368.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\1940.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\726.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\7681.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\605.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\4540.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\10084.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3532.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\7293.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3426.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\758.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1353.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2286.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\546.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\1449.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1501.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\1349.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3357.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\424.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\4460.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1704.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2746.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5340.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\704.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\1463.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3809.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3177.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\2801.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3930.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\5659.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\1325.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5824.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\884.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2812.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\410.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1049.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\4200.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5416.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2437.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5453.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3398.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\757.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\6054.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\6152.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2792.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\5990.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3154.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\352.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\850.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2737.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3064.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\4450.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2055.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\7021.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1023.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\2992.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\787.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\5420.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\7074.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\6083.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6027.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1718.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1422.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\320.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\2529.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\3012.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\1348.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\515.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4703.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3621.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\4182.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3239.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\4623.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1210.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3767.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\3596.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\4852.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\5733.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\5283.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2587.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\355.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\1882.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\4015.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1733.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4193.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\2466.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\9069.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\4997.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\4277.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\4323.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5103.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1715.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2910.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3645.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2346.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4520.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\4029.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1663.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\9726.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3066.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6922.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\5162.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\6017.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\1161.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\2478.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\2725.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\9025.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3453.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\1685.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2774.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2146.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\1792.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5926.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\2785.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\845.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5639.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\1747.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\692.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\2499.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\209.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\4106.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\3675.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\277.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3166.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\5796.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\3580.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3892.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\3287.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\3108.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\5865.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\4348.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\3295.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\4196.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\1807.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\4647.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3313.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\2348.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1040.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3423.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\3565.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\1984.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\3357.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\6377.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6163.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\call_me\2202.jpg,call_me
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\4680.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\okay\2754.jpg,okay
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6285.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\2008.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\4637.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\5428.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\344.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\6732.jpg,fingers_crossed
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock\925.jpg,rock
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\3332.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\scissor\2140.jpg,scissor
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\3891.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\rock_on\4519.jpg,rock_on
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\263.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\up\1095.jpg,up
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\peace\10347.jpg,peace
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\thumbs\1867.jpg,thumbs
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\paper\904.jpg,paper
E:\lectures_and_books\Subjects\deep\ResNet\archive\HandGesture\images\fingers_crossed\7315.jpg,fingers_crossed
